synset	language	lemma	count
01237656-s	Finnish	kemacetan	1
01239862-a	Finnish	kemacetan	1
01240235-a	Finnish	kemacetan	1
01241065-a	Finnish	kemacetan	1
10648033-n	Finnish	kemacetan	1
03108853-n	Polish	kemacetan	1
03407369-n	Polish	kemacetan	1
08183541-n	Portuguese, Polish	kemacetan	2
14823227-n	Polish	kemacetan	1
14823547-n	Polish	kemacetan	1
09959797-n	Spanish, Finnish, Thai, Portuguese, English	konsul	5
03093427-n	Portuguese	konsul	1
00550282-a	Portuguese, English	memadai	2
02382367-v	English, Arabic	pasrah	2
02680814-v	Arabic	pasrah	1
02367032-v	English	pasrah	1
02316304-v	English	pasrah	1
00732394-v	English	pasrah	1
13735622-n	English	modulus	1
13730377-n	Spanish, English	modulus	2
13587763-n	English	modulus	1
03779000-n	Spanish	modulus	1
10200365-n	Spanish, English	peniru	2
09964411-n	Finnish, English, Japanese	peniru	3
10401331-n	Finnish	peniru	1
00200243-r	Portuguese	insya	1
02707683-n	Slovene, Japanese, Greek, Finnish, Portuguese, English	analgesik	6
01341490-s	Portuguese, English	analgesik	2
04470232-n	Japanese	analgesik	1
03740161-n	Polish	analgesik	1
13684632-n	Polish	analgesik	1
01266491-n	Finnish	komunike	1
06726158-n	Finnish	komunike	1
06727616-n	Finnish	komunike	1
06682794-n	Japanese	komunike	1
00033020-n	Polish	komunike	1
06252138-n	Portuguese	komunike	1
08256369-n	English	media	1
02798370-a	English	media	1
02248349-a	Finnish, English	media	2
02798597-a	Finnish, English	media	2
02258360-s	English	media	1
02252877-s	Finnish, English	media	2
01076634-s	English	media	1
02257141-a	Finnish	media	1
02257601-s	Finnish	media	1
02257731-s	Finnish	media	1
13244109-n	Greek	media	1
06254669-n	Polish	media	1
08568142-n	Polish	media	1
10306279-n	Polish	media	1
03085333-n	Portuguese	media	1
03309808-n	Portuguese	media	1
03475961-n	Portuguese	media	1
03482252-n	Portuguese	media	1
03819595-n	Portuguese	media	1
03819994-n	Portuguese	media	1
03820154-n	Portuguese	media	1
03820728-n	Portuguese	media	1
04474466-n	Portuguese	media	1
04568713-n	Portuguese	media	1
04933363-n	Portuguese	media	1
08434259-n	Portuguese	media	1
06198876-n	Spanish	media	1
04836074-n	Portuguese, Finnish, English	inisiatif	3
00239230-n	Portuguese, English	inisiatif	2
01009343-s	English	inisiatif	1
13473097-n	Polish, Finnish, Thai, Portuguese, Mandarin Chinese, English	ekskresi	6
14853947-n	Portuguese, Spanish, English	ekskresi	3
13466586-n	Finnish	ekskresi	1
13506727-n	Mandarin Chinese	ekskresi	1
01253277-n	Thai	ekskresi	1
08366440-n	Slovene, Polish, Greek, Finnish, Portuguese, English	nazisme	6
02992368-n	Polish, Japanese, Finnish, Portuguese, English	selofan	5
14415163-n	Polish, Finnish, Portuguese, Mandarin Chinese, English	kesendirian	5
07534108-n	Polish, Japanese, Finnish, Portuguese, English	kesendirian	5
04622415-n	Portuguese, Finnish, English, Spanish	kesendirian	4
04622672-n	Finnish	kesendirian	1
14414980-n	Portuguese, Finnish	kesendirian	2
14415072-n	Portuguese, Spanish	kesendirian	2
14965501-n	Polish, Japanese, Thai, Portuguese, English	seluloid	5
06262567-n	English, Thai	seluloid	2
01572458-s	English	seluloid	1
08896327-n	Slovene, Polish, Greek, Finnish, Portuguese, English	kesultanan	6
03815615-n	Slovene, Spanish, Polish, Japanese, Greek, Finnish, Thai, Portuguese, English	dasi	9
03128085-n	Slovene, Finnish, Japanese	dasi	3
03388323-n	Finnish	dasi	1
04339191-n	Finnish	dasi	1
06408779-n	Spanish, English	adaptasi	2
13427078-n	Spanish, Polish, Finnish, English	adaptasi	4
00193406-n	Spanish, Finnish, English	adaptasi	3
00194127-n	Finnish	adaptasi	1
04801763-n	Finnish	adaptasi	1
07369604-n	Greek, Finnish	adaptasi	2
13434878-n	Finnish	adaptasi	1
13930928-n	Finnish	adaptasi	1
07038400-n	Spanish	adaptasi	1
07177437-n	Spanish	adaptasi	1
08054076-n	Japanese, Finnish, Thai, Portuguese, English	klinik	5
07146300-n	English, Japanese	klinik	2
03043274-n	Finnish, English, Thai, Japanese	klinik	4
01325777-a	English	informatif	1
01323449-a	Spanish, English	informatif	2
01304570-a	Spanish, English	informatif	2
01187385-v	Greek, Finnish, English	menyusu	3
01186428-v	Greek, English	menyusu	2
00073584-v	Finnish	menyusu	1
01169704-v	Greek, Finnish	menyusu	2
01197980-v	Finnish	menyusu	1
01199009-v	Finnish	menyusu	1
01282142-v	Finnish	menyusu	1
01539063-v	Finnish	menyusu	1
01540693-v	Finnish	menyusu	1
01540844-v	Finnish	menyusu	1
01854679-v	Finnish	menyusu	1
01854888-v	Finnish	menyusu	1
02117170-v	Portuguese, Finnish	menyusu	2
02858086-a	English	fonemis	1
00131965-r	English	fonemis	1
06120111-n	Spanish, Finnish, Thai, Portuguese, English, Serbo-Croatian	hidrografi	6
06119729-n	Thai	hidrografi	1
14012667-n	English	stagnasi	1
14013005-n	Polish, English	stagnasi	2
00349080-n	Finnish	stagnasi	1
14013249-n	Portuguese	stagnasi	1
05020358-n	Portuguese, Finnish, English	keelastisan	3
05020697-n	Portuguese, Finnish, Japanese	keelastisan	3
05020981-n	Finnish	keelastisan	1
05021151-n	Portuguese, Finnish, Japanese	keelastisan	3
04659287-n	Japanese	keelastisan	1
04659730-n	Portuguese	keelastisan	1
14769465-n	Portuguese, Polish, English, Japanese	aspal	4
14667455-n	English, Thai, Japanese	aspal	3
01267866-v	English	aspal	1
14911530-n	Finnish	aspal	1
10431330-n	Polish	aspal	1
14911704-n	Portuguese	aspal	1
00055315-n	Portuguese, English	desersi	2
00204439-n	English	desersi	1
00058743-n	Japanese	desersi	1
00059989-n	Japanese	desersi	1
07104733-n	Polish	desersi	1
03796605-n	Finnish, English, Japanese	penahan	3
04281571-n	Finnish	penahan	1
03327841-n	Japanese	penahan	1
04281375-n	Polish, Japanese	penahan	2
03340581-n	Spanish	penahan	1
03364156-n	Spanish	penahan	1
10486909-n	English	server	1
06531141-n	English	server	1
04175147-n	Portuguese, Polish	server	2
09815790-n	Portuguese	server	1
10024119-n	Portuguese	server	1
10582154-n	Portuguese	server	1
10609556-n	Portuguese	server	1
02994858-n	English	unit	1
01277097-s	English	unit	1
00329831-a	English	unit	1
02995345-n	Polish, Thai, Japanese	unit	3
00003553-n	Portuguese, Spanish	unit	2
04743370-n	Portuguese, Spanish	unit	2
09465459-n	Portuguese, Spanish	unit	2
13583724-n	Portuguese, Spanish	unit	2
13810323-n	Portuguese, Spanish	unit	2
03243218-n	Spanish	unit	1
04377057-n	Spanish	unit	1
05869857-n	Spanish	unit	1
08189659-n	Spanish	unit	1
08198398-n	Spanish	unit	1
14460565-n	Spanish	unit	1
00093483-n	Spanish, Japanese	penyelamatan	2
00094001-n	Japanese	penyelamatan	1
00096513-n	Japanese	penyelamatan	1
00819024-n	Japanese	penyelamatan	1
01088168-n	Japanese	penyelamatan	1
01209220-n	Japanese	penyelamatan	1
05149832-n	Japanese	penyelamatan	1
02550868-v	Mandarin Chinese	penyelamatan	1
02551144-v	Mandarin Chinese	penyelamatan	1
14539165-n	Mandarin Chinese	penyelamatan	1
00096211-n	Spanish	penyelamatan	1
01121585-n	Spanish	penyelamatan	1
13284048-n	Spanish	penyelamatan	1
04412416-n	Finnish, English	tipi	2
03397412-n	Polish, Finnish, English	fregat	3
03397266-n	Portuguese, Polish, Finnish, English	fregat	4
03466600-n	Polish, Japanese	fregat	2
02052775-n	Polish	fregat	1
14313440-n	Polish, Finnish, English	gangren	3
11486708-n	Finnish, English, Japanese	gangren	3
00097394-v	English	gangren	1
07318824-n	Finnish	gangren	1
13125117-n	English	rerata	1
08507558-n	English	rerata	1
06300193-n	English	rerata	1
13731669-n	English	rerata	1
08005954-n	English	rerata	1
09792555-n	English	rerata	1
06300445-n	English	rerata	1
05308310-n	English	rerata	1
00358135-v	English	rerata	1
02623731-v	English	rerata	1
01529194-v	English	rerata	1
01282413-v	English	rerata	1
00415398-v	English	rerata	1
00358314-v	English	rerata	1
06024576-n	Japanese	rerata	1
06021761-n	Portuguese, Spanish, Polish	rerata	3
01594146-s	Portuguese	rerata	1
06023821-n	Portuguese	rerata	1
06023969-n	Portuguese, Spanish	rerata	2
06024230-n	Spanish	rerata	1
09244469-n	Spanish, Polish, Japanese, Thai, English	kromosfer	5
15030481-n	Japanese, Finnish, Portuguese, Mandarin Chinese, English	imunoglobulin	5
15027189-n	Portuguese	imunoglobulin	1
14432875-n	English	Tepi	1
08557271-n	English	Tepi	1
08793489-n	Portuguese, Finnish	Tepi	2
00825089-a	Polish	Tepi	1
14418822-n	Finnish, English, Thai	konfederasi	3
08303275-n	Spanish, Polish, Finnish, Thai, Portuguese, English	konfederasi	6
01081456-n	Portuguese, Greek, English	konfederasi	3
06525588-n	Finnish	konfederasi	1
08049401-n	Finnish	konfederasi	1
08231184-n	Finnish	konfederasi	1
08293982-n	Finnish	konfederasi	1
08305114-n	Finnish	konfederasi	1
13963970-n	Finnish	konfederasi	1
14421585-n	Finnish	konfederasi	1
08195323-n	Japanese	konfederasi	1
09910222-n	Spanish, English	kusir	2
09211056-n	English	kusir	1
14538472-n	English	peniti	1
08643933-n	English	peniti	1
03464467-n	English	peniti	1
00131090-n	English	peniti	1
03088164-n	English	peniti	1
00188620-n	English	peniti	1
04127249-n	Finnish, Polish, Japanese	peniti	3
03940256-n	Portuguese	peniti	1
13553916-n	Portuguese, Spanish, English	sekret	3
05404728-n	Polish, Greek, Finnish, Portuguese, Mandarin Chinese, English	sekret	6
14774228-n	Finnish	sekret	1
14853647-n	Finnish	sekret	1
14852913-n	Mandarin Chinese	sekret	1
05417472-n	Spanish	sekret	1
13553916-n	Portuguese, Mandarin Chinese, Spanish, English	sekresi	4
05404728-n	Portuguese, Greek, Mandarin Chinese, English	sekresi	4
13466586-n	Finnish	sekresi	1
13473097-n	Finnish	sekresi	1
05417472-n	Spanish	sekresi	1
04244379-n	English	sluis	1
02758399-v	English	sluis	1
00455368-v	English	sluis	1
01854001-v	English	sluis	1
01853882-v	English	sluis	1
00313385-n	Finnish	sluis	1
00987863-n	Finnish	sluis	1
02853218-n	Finnish	sluis	1
03683079-n	Portuguese, Finnish, Polish, Japanese	sluis	4
03839993-n	Finnish	sluis	1
04244615-n	Finnish, Japanese	sluis	2
04485226-n	Finnish	sluis	1
04571686-n	Portuguese	sluis	1
13624509-n	Japanese, Finnish, Thai, Portuguese, English	dekaliter	5
05021151-n	English	menimbulkan	1
02316868-v	Mandarin Chinese, Finnish, English	menimbulkan	3
02339171-v	Mandarin Chinese, Finnish, English	menimbulkan	3
02199590-v	English	menimbulkan	1
02235842-v	English	menimbulkan	1
01060494-v	English	menimbulkan	1
01733477-v	English	menimbulkan	1
01060317-v	English	menimbulkan	1
02200686-v	English	menimbulkan	1
01629403-v	English	menimbulkan	1
00732224-v	English	menimbulkan	1
01629000-v	English	menimbulkan	1
02296153-v	English	menimbulkan	1
01647672-v	Finnish, English	menimbulkan	2
02200498-v	English	menimbulkan	1
02562901-v	English	menimbulkan	1
02343595-v	English	menimbulkan	1
02230772-v	English	menimbulkan	1
00887463-v	English	menimbulkan	1
02309374-v	English	menimbulkan	1
02309165-v	English	menimbulkan	1
01060746-v	English	menimbulkan	1
02317094-v	English	menimbulkan	1
01848465-v	English	menimbulkan	1
01178565-v	English	menimbulkan	1
02308741-v	English	menimbulkan	1
01989053-v	English	menimbulkan	1
00673571-v	English	menimbulkan	1
02564052-v	English	menimbulkan	1
02359553-v	English	menimbulkan	1
02358034-v	English	menimbulkan	1
01716283-v	English	menimbulkan	1
01716112-v	English	menimbulkan	1
01449796-v	English	menimbulkan	1
01175810-v	English	menimbulkan	1
01069638-v	English	menimbulkan	1
00944247-v	English	menimbulkan	1
00888009-v	English	menimbulkan	1
00878876-v	English	menimbulkan	1
00771806-v	English	menimbulkan	1
00748972-v	English	menimbulkan	1
00748616-v	English	menimbulkan	1
00341184-v	English	menimbulkan	1
00108747-v	English	menimbulkan	1
00108604-v	English	menimbulkan	1
00539546-v	Finnish	menimbulkan	1
00770437-v	Finnish	menimbulkan	1
01617192-v	Finnish	menimbulkan	1
01627355-v	Spanish, Mandarin Chinese, Finnish	menimbulkan	3
01629589-v	Finnish	menimbulkan	1
01642924-v	Portuguese, Finnish	menimbulkan	2
01643657-v	Finnish	menimbulkan	1
01644050-v	Finnish	menimbulkan	1
01644522-v	Finnish	menimbulkan	1
01645601-v	Finnish	menimbulkan	1
01646528-v	Finnish	menimbulkan	1
01649024-v	Spanish, Finnish	menimbulkan	2
01649999-v	Finnish	menimbulkan	1
01752884-v	Finnish	menimbulkan	1
02560999-v	Finnish	menimbulkan	1
02635956-v	Finnish	menimbulkan	1
02636132-v	Finnish	menimbulkan	1
02721031-v	Mandarin Chinese, Finnish	menimbulkan	2
02722663-v	Finnish	menimbulkan	1
01930117-v	Greek	menimbulkan	1
01930874-v	Greek	menimbulkan	1
01951480-v	Greek	menimbulkan	1
01999798-v	Greek	menimbulkan	1
02116980-v	Greek, Mandarin Chinese	menimbulkan	2
02686625-v	Greek	menimbulkan	1
01759326-v	Mandarin Chinese	menimbulkan	1
02560767-v	Mandarin Chinese	menimbulkan	1
00054628-v	Spanish	menimbulkan	1
00201130-a	English	bekles	1
08164585-n	Spanish, Finnish, English	pemerintahan	3
01124794-n	Finnish, English, Serbo-Croatian	pemerintahan	3
05663671-n	Finnish	pemerintahan	1
15266265-n	Finnish	pemerintahan	1
00803617-n	Serbo-Croatian	pemerintahan	1
01133281-n	Serbo-Croatian	pemerintahan	1
14433361-n	Serbo-Croatian	pemerintahan	1
03690938-n	Slovene, Japanese, Greek, Finnish, English	losion	5
03691128-n	Slovene, Finnish, English, Japanese	losion	4
02847942-n	Finnish	losion	1
03128519-n	Finnish	losion	1
03845550-n	Finnish	losion	1
07799447-n	Polish	losion	1
07535010-n	Finnish, English	pedih	2
07534847-n	Finnish	pedih	1
07494363-n	Spanish	pedih	1
07496755-n	Spanish	pedih	1
07523905-n	Spanish	pedih	1
07526002-n	Spanish	pedih	1
14329762-n	Spanish	pedih	1
14449022-n	Spanish	pedih	1
04562122-n	English, Thai	skuter	2
04149374-n	English, Thai	skuter	2
03791053-n	Portuguese, Finnish, English, Japanese	skuter	4
03556811-n	English	skuter	1
01853498-n	English	skuter	1
03769722-n	Greek	skuter	1
03790512-n	Greek	skuter	1
02212811-n	Slovene	skuter	1
05675905-n	Arabic	sosiologi	1
05999797-n	Arabic	sosiologi	1
06151693-n	Slovene, Spanish, Polish, Greek, Finnish, Thai, Portuguese, English	sosiologi	8
10681194-n	Portuguese, Finnish, English, Japanese	penyintas	4
10681060-n	Portuguese, English, Japanese	penyintas	3
01324142-n	Portuguese, English	penyintas	2
00826509-v	Arabic	kurap	1
01164273-v	Arabic	kurap	1
01239619-v	Arabic	kurap	1
01242832-v	Arabic	kurap	1
01426397-v	Arabic	kurap	1
01467370-v	Arabic	kurap	1
01536168-v	Arabic	kurap	1
01880113-v	Arabic	kurap	1
01880673-v	Arabic	kurap	1
02174830-v	Arabic	kurap	1
02176268-v	Arabic	kurap	1
02180898-v	Arabic	kurap	1
02185373-v	Arabic	kurap	1
14125466-n	Portuguese, Finnish, English	kurap	3
14126412-n	Finnish	kurap	1
14126519-n	Finnish	kurap	1
14181948-n	Polish	kurap	1
02725452-a	English	fakultatif	1
01617859-a	Portuguese, English	fakultatif	2
01194974-s	Portuguese, English	fakultatif	2
00847861-s	Portuguese, Finnish, English	fakultatif	3
00847399-a	Finnish	fakultatif	1
00847577-s	Finnish	fakultatif	1
09400037-n	English	penghambat	1
03093427-n	Slovene, Finnish, Thai, Portuguese, English	konsulat	5
06888674-n	English	pratayang	1
06888506-n	English	pratayang	1
02151816-v	English	pratayang	1
09932706-n	English, Japanese	takatan	2
09932616-n	English, Japanese	takatan	2
03056701-n	English, Japanese	takatan	2
03728131-n	Finnish	takatan	1
04554871-n	Polish	takatan	1
13127303-n	Polish	takatan	1
07635155-n	Portuguese	takatan	1
07693972-n	Portuguese	takatan	1
09994673-n	Portuguese, English	diakon	2
09994520-n	Finnish, English	diakon	2
09994673-n	Portuguese, English	diaken	2
09994520-n	Finnish, English	diaken	2
08276539-n	English	prasekolah	1
08214470-n	Slovene, Polish, Japanese, Finnish, Portuguese, English	peleton	6
08214698-n	Slovene, Finnish, English, Japanese	peleton	4
08215044-n	Slovene, English, Japanese	peleton	3
07976420-n	Finnish	peleton	1
08208560-n	Finnish	peleton	1
08273736-n	Finnish	peleton	1
08408709-n	Finnish	peleton	1
02703539-v	Mandarin Chinese	peleton	1
03120029-n	Mandarin Chinese	peleton	1
08431437-n	Mandarin Chinese	peleton	1
09395899-n	Polish	peleton	1
14649775-n	Polish	peleton	1
05250659-n	Slovene	peleton	1
00053564-s	Portuguese, English	kohesif	2
02477047-s	English	kohesif	1
00563648-a	Finnish	kohesif	1
00563980-s	Finnish	kohesif	1
00566733-s	Finnish	kohesif	1
01330986-a	Finnish	kohesif	1
00884202-n	Polish, English	koedukasi	2
02816340-a	English	tituler	1
02816198-a	English	tituler	1
02815998-a	English	tituler	1
02815843-a	English	tituler	1
01043374-s	English	tituler	1
10676319-n	Polish, Japanese, Finnish, Portuguese, English	adiperagawan	5
04314216-n	Portuguese, Finnish, English	stensil	3
01749660-v	English	stensil	1
05938976-n	Finnish	stensil	1
00156440-s	English	pongah	1
00205696-s	Finnish	pongah	1
00787595-s	Finnish	pongah	1
01889819-s	Portuguese, Finnish	pongah	2
10784113-n	Spanish	pongah	1
10034614-n	English	peminum	1
10034201-n	English, Japanese	peminum	2
10037385-n	Japanese	peminum	1
00092691-a	Polish, Finnish, English	algoritmis	3
04642746-n	Portuguese, Spanish, English	intoleransi	3
06205154-n	Polish, Japanese, Finnish, Portuguese, English	intoleransi	5
06205411-n	Finnish	intoleransi	1
04639113-n	Japanese	intoleransi	1
14532816-n	Polish	intoleransi	1
06206210-n	Spanish	intoleransi	1
02715244-a	Finnish, English	wangsawi	2
05404336-n	English	berumur	1
01849221-v	Finnish, English	berumur	2
02005948-v	Spanish, Finnish, English	berumur	3
00341917-v	Finnish, English	berumur	2
00542120-v	Finnish, English	berumur	2
02625339-v	Finnish, English	berumur	2
00342812-v	English	berumur	1
02743921-v	English	berumur	1
02743214-v	Finnish, English	berumur	2
02686805-v	English	berumur	1
02743565-v	Finnish, English	berumur	2
01839690-v	Finnish, English	berumur	2
02729963-v	Finnish, English	berumur	2
00344886-v	English	berumur	1
02645007-v	English	berumur	1
02627363-v	Finnish, English	berumur	2
02006709-v	English	berumur	1
00723349-v	English	berumur	1
02737187-v	Finnish, English	berumur	2
02617567-v	English	berumur	1
02197360-v	Finnish, English	berumur	2
00659984-v	Finnish, English	berumur	2
00415743-v	Finnish	berumur	1
00530177-v	Finnish	berumur	1
00557404-v	Finnish	berumur	1
00659776-v	Finnish	berumur	1
02016523-v	Finnish	berumur	1
02020590-v	Spanish, Finnish	berumur	2
02609439-v	Finnish	berumur	1
02756821-v	Finnish	berumur	1
02769642-v	Spanish, Finnish	berumur	2
02540445-v	Mandarin Chinese	berumur	1
14425103-n	Mandarin Chinese	berumur	1
14425319-n	Mandarin Chinese	berumur	1
15152062-n	Mandarin Chinese	berumur	1
01123609-v	Spanish	berumur	1
01155090-v	Spanish	berumur	1
01408760-v	Spanish	berumur	1
02049696-v	Spanish	berumur	1
02247390-v	Spanish	berumur	1
02526085-v	Spanish	berumur	1
02526811-v	Spanish	berumur	1
02690384-v	Spanish	berumur	1
14703797-n	Polish, Japanese, Finnish, Portuguese, English	dempul	5
01364733-v	English	dempul	1
14704851-n	Finnish	dempul	1
15014696-n	Finnish	dempul	1
07627310-n	Japanese	dempul	1
07663899-n	Japanese	dempul	1
07857959-n	Japanese	dempul	1
07623136-n	Portuguese	dempul	1
07698915-n	Portuguese	dempul	1
07860988-n	Portuguese	dempul	1
07962124-n	Portuguese	dempul	1
08182716-n	Portuguese	dempul	1
08184217-n	Portuguese	dempul	1
09348055-n	Portuguese	dempul	1
13385216-n	Portuguese	dempul	1
14955889-n	Portuguese	dempul	1
04030274-n	English	piksis	1
04030161-n	Finnish, English	piksis	2
